"gencodeID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","EntrezID"
"ENSMUSG00000003873.11","Bax",-2.47961809536743,1.93133432553596,-2.77758395430992,0.0167512383219686,0.0724747453930072,-3.24167197709072,12028
"ENSMUSG00000106498.1","Gm43032",2.03722932662495,0.991981811840999,2.77734968283145,0.0167585087898379,0.0724829421193343,-3.10540788450671,NA
"ENSMUSG00000025047.8","Pdcd11",1.51082659751058,5.11048387321011,2.77731505187216,0.0167595838043815,0.0724829421193343,-3.63341196960325,18572
"ENSMUSG00000059159.6","Gm8129",3.5670024978874,-2.35496393952657,2.77688695336759,0.0167728784711556,0.0725264816247466,-2.92007036260775,NA
"ENSMUSG00000028163.17","Nfkb1",1.76811946881403,4.06370278180643,2.77642892785266,0.0167871140656904,0.0725740721978059,-3.53988774147527,18033
"ENSMUSG00000025940.6","Tmem70",-1.62388679551323,4.14692237220193,-2.77611045960992,0.0167970192069056,0.0725923427550683,-3.51435914899544,70397
"ENSMUSG00000021589.12","Rhobtb3",1.06030442191726,4.30976789649845,2.77608533394367,0.0167978009223191,0.0725923427550683,-3.56318331770429,73296
"ENSMUSG00000000538.18","Tom1l2",-1.17442830232648,7.85057027113593,-2.77576826266681,0.0168076688053558,0.0726210216100665,-3.77054818747695,216810
"ENSMUSG00000026072.12","Il1r1",2.07386059144857,1.98374289263376,2.77561120027806,0.0168125590176677,0.0726281865138464,-3.27081296483013,16177
"ENSMUSG00000027203.15","Dut",-1.91398977993394,3.36664788812854,-2.77541314135844,0.0168187276807703,0.0726360741460265,-3.43045259345467,110074
"ENSMUSG00000004642.13","Slbp",-0.940711752485913,3.6744680415572,-2.77528351295969,0.0168227662452992,0.0726360741460265,-3.47259427662176,20492
"ENSMUSG00000006014.16","Prg4",3.02283060488203,1.13391935689347,2.77523051575375,0.0168244176458264,0.0726360741460265,-3.12909769984904,96875
"ENSMUSG00000083339.1","Gm11693",3.22324923719209,-4.28833618504397,2.77513757499547,0.0168273140799312,0.0726360741460265,-2.92783608643325,NA
"ENSMUSG00000035007.5","Rundc1",-1.23204196072116,4.98734222295396,-2.77497615360775,0.0168323458362571,0.072643840144492,-3.58651277340867,217201
"ENSMUSG00000039079.1","Trhr2",-2.50572312653661,-1.11077566664263,-2.77465585000583,0.0168423346009995,0.0726593457511868,-3.01098705260932,170732
"ENSMUSG00000106596.1","Gm42822",4.04555039821572,-1.18274899086975,2.77465358344734,0.0168424053051768,0.0726593457511868,-2.93050305270452,NA
"ENSMUSG00000106099.1","Gm42664",3.87207945699453,2.258607076505,2.77404566460573,0.0168613796260098,0.072727240490536,-3.2580088838035,NA
"ENSMUSG00000002728.14","Naa20",-1.20366985460048,4.34116800945933,-2.77379829024322,0.0168691067017666,0.0727466063715409,-3.54234988458302,67877
"ENSMUSG00000037649.9","H2-DMa",-2.37479808554107,1.85708132078242,-2.77322506865807,0.0168870255090785,0.07280990737529,-3.24493775182185,14998
"ENSMUSG00000109016.1","Gm44647",4.11656397886574,-3.26890783976163,2.77310911956214,0.0168906523436577,0.0728115748065749,-2.92642022627187,NA
"ENSMUSG00000034731.9","Dgkh",-0.857634111324703,5.39149537949579,-2.77172743226902,0.0169339301561641,0.0729841347275257,-3.63308562915323,380921
"ENSMUSG00000021594.10","Srd5a1",-1.23531801788183,2.1492636866043,-2.77133706137879,0.0169461773585985,0.0730134315748035,-3.29004790829022,78925
"ENSMUSG00000026042.16","Col5a2",4.43585074639811,0.960747534532154,2.77128918065443,0.0169476801347127,0.0730134315748035,-3.06998678847729,12832
"ENSMUSG00000084240.1","Gm15383",3.67989509454083,-3.67023305638463,2.77114084160053,0.0169523367143096,0.0730134315748035,-2.93126254070185,NA
"ENSMUSG00000050587.14","Lrrc4c",-1.33870536658882,6.68794447860288,-2.7710121609019,0.0169563772131666,0.0730134315748035,-3.71970736621516,241568
"ENSMUSG00000006024.13","Napa",-1.66042942199068,6.12365184967346,-2.77099318598658,0.0169569730949136,0.0730134315748035,-3.68042084819272,108124
"ENSMUSG00000073492.2","Gm10521",3.09751778922453,-1.07318221441814,2.77051866572816,0.0169718814955552,0.0730561146443078,-2.93626559675855,NA
"ENSMUSG00000105656.1","Gm43017",3.77791285372877,-3.78610781821273,2.77047073884656,0.016973387974276,0.0730561146443078,-2.93290799160462,NA
"ENSMUSG00000020143.15","Dock2",2.8735960479292,2.45521433776816,2.77035101304451,0.0169771518752185,0.073058321895808,-3.3446762391313,94176
"ENSMUSG00000043873.11","Chil5",4.39567875063009,-2.00562194695164,2.7694098355925,0.017006769036407,0.0731518477678743,-2.93573795529723,229687
"ENSMUSG00000086075.1","Gm15728",-1.4551113046669,1.62223140937131,-2.76926551831902,0.0170113149519688,0.0731518477678743,-3.22221825640814,NA
"ENSMUSG00000103706.1","6820402A03Rik",2.73687753802047,0.469107033959356,2.76917829470603,0.0170140630301998,0.0731518477678743,-3.03672663799052,NA
"ENSMUSG00000012076.7","Brms1l",-1.45157369919368,5.54846954713161,-2.76910983519779,0.0170162202313032,0.0731518477678743,-3.64758474640547,52592
"ENSMUSG00000038425.17","Poli",-1.18335205896182,3.02874022128305,-2.76906270124298,0.0170177056081642,0.0731518477678743,-3.40859873223889,26447
"ENSMUSG00000067336.6","Bmpr2",0.597159312215319,8.81552220181099,2.76904013825868,0.0170184167021381,0.0731518477678743,-3.8265038267092,12168
"ENSMUSG00000057836.12","Xlr3a",3.72261307804613,-0.764302182672634,2.76833781651722,0.0170405657225492,0.0732330451170636,-2.94770799664096,22445
"ENSMUSG00000034544.17","Rsrc1",-1.06068050749528,5.10392877901068,-2.76795081157961,0.0170527828066203,0.0732698392010764,-3.61733415458252,66880
"ENSMUSG00000014778.10","Fhod1",3.01118862475991,1.25059975901841,2.76786007959891,0.0170556483117137,0.0732698392010764,-3.15284032497057,234686
"ENSMUSG00000001280.12","Sp1",1.05974353511454,4.97665099928974,2.76756878653769,0.017064851168527,0.0732866460661926,-3.6373742197,20683
"ENSMUSG00000104164.1","Gm38248",2.69066191241442,-0.030922836853217,2.76748585108318,0.0170674722551804,0.0732866460661926,-2.99171957318909,NA
"ENSMUSG00000025876.15","Unc5a",-1.68706986901799,5.13694812719387,-2.76742662366935,0.0170693443178378,0.0732866460661926,-3.60568426328161,107448
"ENSMUSG00000020461.10","Clhc1",2.96836224495146,-3.07683911313816,2.76705554222603,0.0170810780927804,0.0733129356315422,-2.93424726560729,73324
"ENSMUSG00000078125.2","Gm10916",3.71662507715914,-3.5723907023639,2.76702664093053,0.0170819923000514,0.0733129356315422,-2.93675128616082,NA
"ENSMUSG00000018923.13","Med11",-2.77849788736364,0.830327261665271,-2.76690852824624,0.0170857289488956,0.0733149705823148,-3.13092841429798,66172
"ENSMUSG00000005804.14","Bloc1s6",-1.60627595691167,4.21770049701066,-2.76661339387967,0.0170950694386922,0.0733410462822244,-3.53601204019991,18457
"ENSMUSG00000006235.5","Epor",-4.51106146799941,-0.918489827977717,-2.76628562084209,0.017105448796147,0.0733715681135743,-3.02734211207542,13857
"ENSMUSG00000073434.11","Wdr90",1.43017512952557,1.86433994487393,2.7658225742257,0.0171201223737454,0.0734074142476893,-3.27725388317717,106618
"ENSMUSG00000028560.11","Usp1",-1.63887046617448,3.96906795366139,-2.76581574110748,0.0171203390028542,0.0734074142476893,-3.51390425909176,230484
"ENSMUSG00000026526.14","Fh1",-0.769887061666296,5.67112423477385,-2.76466178728462,0.0171569614473159,0.0735504077916984,-3.67006851564581,14194
"ENSMUSG00000022621.16","Rabl2",-0.918405664852356,3.784856878719,-2.76455241588451,0.017160436522703,0.0735512739916425,-3.503340819735,68708
"ENSMUSG00000040007.8","Bahd1",-1.03320588604822,4.41628792920052,-2.76427211880013,0.0171693456213096,0.0735754261636287,-3.55778573832952,228536
"ENSMUSG00000020085.15","Aifm2",1.66677730721537,2.24932475929303,2.76409874288603,0.0171748585716473,0.0735850184598776,-3.33394375987655,71361
"ENSMUSG00000100490.1","Gm28455",2.31387535338696,-0.299330655995022,2.76325537644582,0.0172017006020031,0.0736726551429193,-2.98381999054593,NA
"ENSMUSG00000040731.13","Eif4h",-1.45756767666571,6.91790648720797,-2.76325005969611,0.0172018699508231,0.0736726551429193,-3.74547780167926,22384
"ENSMUSG00000072761.10","Gm6712",1.58506773023666,0.928730911737374,2.76287931345702,0.0172136830003812,0.0737091015909959,-3.12881825553482,NA
"ENSMUSG00000032202.11","Rab27a",1.1995172328412,2.99067877857117,2.7627771404419,0.0172169399364159,0.0737091015909959,-3.43408098282782,11891
"ENSMUSG00000106831.1","Ube2n-ps1",-1.69310805146579,1.81326519321348,-2.76245628074311,0.0172271718330251,0.0737388581774741,-3.25262519504387,NA
"ENSMUSG00000032184.4","Lysmd2",-1.30467676566679,3.71500220376938,-2.76218198665968,0.0172359235584716,0.0737451079790846,-3.49742105982276,70082
"ENSMUSG00000097140.1","Gm26779",2.93004371738469,0.447790900843803,2.76217532426096,0.0172361361859546,0.0737451079790846,-3.0547338627645,NA
"ENSMUSG00000109097.1","Gm44536",3.6121972614042,-1.61361781731401,2.76210198742179,0.0172384768696214,0.0737451079790846,-2.95324404689775,NA
"ENSMUSG00000063320.11","1190007I07Rik",-2.19833745044525,0.792016404423028,-2.76161850270273,0.0172539160539115,0.0737971072637036,-3.14314951122818,544717
"ENSMUSG00000029267.17","Mtf2",-0.693807993493148,5.11719476474602,-2.76148578771825,0.0172581564474307,0.073801197276244,-3.63543708513035,17765
"ENSMUSG00000003872.9","Lin7b",-2.58406291706204,2.63617124610761,-2.76113994264825,0.0172692114225169,0.0738344214396498,-3.35488873129925,22342
"ENSMUSG00000038135.4","Crygn",2.62563860753914,-4.2476580962284,2.76103177461785,0.0172726704604008,0.0738351627517837,-2.94842013537735,214301
"ENSMUSG00000104720.1","Gm43138",4.09100242692687,-3.03607572719954,2.76029291788232,0.0172963161992326,0.0739221790850429,-2.94338344726969,NA
"ENSMUSG00000091117.1","Gm9064",4.16956494046044,-3.58463457331421,2.76006027861655,0.0173037680004342,0.0739399647282293,-2.94742956139034,NA
"ENSMUSG00000025508.13","Rplp2",-1.70066007168523,5.13680963031792,-2.75986857140502,0.0173099110656133,0.0739521523700497,-3.6235599511652,67186
"ENSMUSG00000093677.1","Gm20712",-2.62227405385922,1.11431066169216,-2.75967433317254,0.0173161374306414,0.0739646911882482,-3.18809678427784,NA
"ENSMUSG00000024777.9","Ppp2r5b",-1.22519886242377,5.28151288720993,-2.75952639079632,0.0173208812513252,0.0739708938578071,-3.63514501003946,225849
"ENSMUSG00000032204.13","Aqp9",3.46087894765159,-1.32640128927339,2.75879005297672,0.0173445112546067,0.0740577345456054,-2.95128357659542,64008
"ENSMUSG00000086272.1","BC039966",3.88168981935297,-2.72237719016742,2.75840994112343,0.0173567219715741,0.0740957933406561,-2.9469997106562,NA
"ENSMUSG00000085063.1","Gm16024",3.47496438954953,-3.79917056832206,2.75821474484203,0.0173629957562381,0.0741084977462836,-2.95150853538799,NA
"ENSMUSG00000080543.1","Gm22709",4.10793114818938,-4.17056746835977,2.75764005804005,0.0173814797087362,0.0741733026993391,-2.95541323882264,NA
"ENSMUSG00000045817.8","Zfp36l2",1.7353999351701,3.43180513874551,2.75700259595265,0.0174020054579428,0.0742467945036814,-3.50013765080843,12193
"ENSMUSG00000062980.15","Cped1",2.47442417591964,1.20410863507398,2.75679672111524,0.0174086395663556,0.0742475721212744,-3.15535556719119,214642
"ENSMUSG00000038257.9","Glra3",1.48586859316363,4.19399093419077,2.75679187604585,0.0174087957238784,0.0742475721212744,-3.58943811448736,110304
"ENSMUSG00000095068.1","Gm26189",4.67350911326068,-1.26917449164848,2.75624052283588,0.0174265749781564,0.0743082498368357,-2.96120502482231,NA
"ENSMUSG00000033161.10","Atp1a1",-1.36425288631143,8.12532029055827,-2.75604167765576,0.0174329914510927,0.0743082498368357,-3.81289563812715,11928
"ENSMUSG00000040631.8","Dok4",-1.68964490959121,2.37664109880697,-2.75592469962022,0.0174367672680892,0.0743082498368357,-3.33214347087722,114255
"ENSMUSG00000053436.14","Mapk14",-1.48359997681423,5.73479402645359,-2.75591139579952,0.0174371967399265,0.0743082498368357,-3.68310052573814,26416
"ENSMUSG00000033610.15","Pank1",-0.973528805429256,4.44299968753212,-2.75568636269068,0.0174444628052625,0.0743082498368357,-3.58170401329241,75735
"ENSMUSG00000095545.7","Zfp969",3.47042389774581,-3.13831536460806,2.75565884752798,0.0174453514438497,0.0743082498368357,-2.95257610662365,102639505
"ENSMUSG00000016534.15","Lamp2",0.798381473257131,5.76434622596834,2.75563351197668,0.017446169728513,0.0743082498368357,-3.71494949369913,16784
"ENSMUSG00000054312.6","Mrps21",-2.54696158868252,3.00628413007726,-2.75499404585208,0.0174668356795026,0.074372728080306,-3.40711816338008,66292
"ENSMUSG00000038762.15","Abcf1",-1.13616417793817,5.75115148048635,-2.75496029341235,0.017467927145241,0.074372728080306,-3.68883324892733,224742
"ENSMUSG00000026514.14","Cnih3",-1.35425416093382,5.10146447363281,-2.75479531050372,0.0174732632303027,0.0743813546715972,-3.63482705597649,72978
"ENSMUSG00000085376.1","Gm14508",3.80366798493149,-1.86632760722138,2.75452561732321,0.0174819894514267,0.0744044066197844,-2.95402489686436,NA
"ENSMUSG00000032436.16","Cmtm7",2.30864129868034,-0.754053747674966,2.75401359590264,0.0174985683062483,0.07446086479417,-2.97364135186421,102545
"ENSMUSG00000028280.9","Gabrr1",4.21499940692662,-2.61410765838685,2.75376978612754,0.0175064681292437,0.0744724227529979,-2.95309455084384,14408
"ENSMUSG00000073154.10","9330158H04Rik",2.29632585471851,0.284592022968576,2.75372522111019,0.017507912486832,0.0744724227529979,-3.05322455201886,NA
"ENSMUSG00000074748.3","Atxn7l3b",-1.34573410652118,6.6138655779237,-2.75317351742272,0.0175258030124166,0.0745344143253267,-3.74894339857352,382423
"ENSMUSG00000084964.2","Gm15503",4.8089518144871,-0.136891747674459,2.75297799795764,0.0175321476033012,0.0745472887306309,-3.00448580432301,NA
"ENSMUSG00000081992.1","Gm13408",-4.97153847686047,0.240386872249879,-2.75255098467383,0.0175460120317157,0.0745884139267094,-3.12328618457419,NA
"ENSMUSG00000026387.15","Sctr",4.07261412465857,-2.50024172882485,2.75238019361621,0.0175515603688346,0.0745884139267094,-2.9559197310525,319229
"ENSMUSG00000040950.13","Mgl2",3.54680082496934,-2.9822758467763,2.75237352613514,0.0175517770044695,0.0745884139267094,-2.9555977356211,216864
"ENSMUSG00000018411.17","Mapt",-0.64080436788442,8.30348198736511,-2.75202333060823,0.01756315904856,0.074622671608856,-3.83511251812541,17762
"ENSMUSG00000019856.13","Fam184a",1.72432840337476,6.31886185388929,2.75165559947878,0.017575118873967,0.0746593707629085,-3.76039567690983,75906
"ENSMUSG00000041309.17","Nkx6-2",2.23887043723688,1.33186699289507,2.75116200841596,0.0175911847118661,0.0747134951512105,-3.19469938622594,14912
"ENSMUSG00000031328.15","Flna",2.07138024607835,4.48036649721846,2.75064206972872,0.0176081238078285,0.0747713072958279,-3.63101583882021,192176
"ENSMUSG00000031633.4","Slc25a4",-1.83669300495652,8.38537158317921,-2.7504778825211,0.0176134762099714,0.0747727941568756,-3.83093506885606,11739
"ENSMUSG00000108185.1","Gm19653",4.19474135328144,-3.05495339511918,2.75034058610579,0.0176179532212565,0.0747727941568756,-2.96063770523705,NA
"ENSMUSG00000103000.1","Gm37900",4.5598756948298,-0.608806371237841,2.750285626921,0.0176197456649509,0.0747727941568756,-2.99247898445717,NA
"ENSMUSG00000082446.1","Gm13863",3.15377897630055,-4.13082826198436,2.75022315165203,0.0176217834574054,0.0747727941568756,-2.96514635509945,NA
"ENSMUSG00000057637.13","Prdm2",-0.690868485455436,6.49751276767573,-2.74990552380433,0.0176321473079641,0.0747916590020458,-3.75275184536135,110593
"ENSMUSG00000038759.15","Nup205",1.5095416201651,4.77368911911909,2.74988289819245,0.0176328857864382,0.0747916590020458,-3.65594722646697,70699
"ENSMUSG00000078879.10","Zfp973",4.07766290318431,-2.24028751907633,2.74925575984619,0.0176533671362434,0.0748400715707017,-2.96086476657555,545490
"ENSMUSG00000087095.2","Emx2os",-1.80453282096454,0.474082219601597,-2.74910875452204,0.0176581714932078,0.0748400715707017,-3.13305478530801,NA
"ENSMUSG00000047658.6","Gal3st3",-2.15989796317544,4.39500168167993,-2.74907208512551,0.017659370105715,0.0748400715707017,-3.57226097750303,545276
"ENSMUSG00000043091.8","Tuba1c",3.6823090549305,3.82856251278362,2.7490490210551,0.0176601240420707,0.0748400715707017,-3.57001098905089,22146
"ENSMUSG00000024792.8","Zfpl1",-1.13464675467035,2.50597364622345,-2.74902371246144,0.0176609513856991,0.0748400715707017,-3.37079037901767,81909
"ENSMUSG00000105519.1","E430021H15Rik",4.34554973944909,-1.03208332306455,2.74817916268686,0.017688581848175,0.0749313943230236,-2.98121415184511,NA
"ENSMUSG00000032733.5","Snx33",1.27416474511076,2.68117726984884,2.74816117411315,0.0176891708296387,0.0749313943230236,-3.41603571968457,235406
"ENSMUSG00000037196.6","Pacrg",-1.88240730557717,2.75681068809036,-2.74692807246686,0.017729591168718,0.0750884607507408,-3.40547255921066,69310
"ENSMUSG00000087307.1","Gm12925",4.44716816335573,-1.7300218465102,2.74600410317909,0.0177599380347656,0.0752004121071727,-2.97216921254916,NA
"ENSMUSG00000022761.10","Lztr1",-1.13210010036133,5.99554584607029,-2.7459195550938,0.0177627174913169,0.0752004121071727,-3.72289952837826,66863
"ENSMUSG00000021709.14","Erbin",2.11595049187034,6.53893734347786,2.74523987418335,0.0177850770998687,0.075258725526289,-3.78610718037624,59079
"ENSMUSG00000108036.1","Gm43967",3.48723577497353,-4.03657372396591,2.74517122274176,0.0177873370842184,0.075258725526289,-2.97285087473099,NA
"ENSMUSG00000031239.5","Itm2a",1.35524645884585,2.77714768043004,2.74508121720791,0.0177903004678689,0.075258725526289,-3.43473483751113,16431
"ENSMUSG00000019892.12","Lrriq1",1.18852562039733,2.81516745630959,2.74507018653511,0.0177906636803173,0.075258725526289,-3.43564273403565,74978
"ENSMUSG00000028785.12","Hpca",-3.88019771016533,6.33793673607887,-2.74499205956928,0.0177932364151466,0.075258725526289,-3.7027703994238,15444
"ENSMUSG00000096856.7","Gm10778",2.13583557573562,-0.861367045099504,2.74459262234162,0.0178063956893357,0.0752981415702093,-2.9902819936342,100233208
"ENSMUSG00000027427.13","Polr3f",-0.872070185103397,4.46319889971249,-2.74450580968084,0.0178092569618041,0.0752981415702093,-3.60839329065805,70408
"ENSMUSG00000025283.15","Sat1",1.22246374420003,3.90514513211276,2.74409797137716,0.0178227050409391,0.0753373387693471,-3.5757636701595,20229
"ENSMUSG00000018865.8","Sult4a1",-2.07913623629054,7.31241306840813,-2.74402134789605,0.0178252327445985,0.0753373387693471,-3.79418594915683,29859
"ENSMUSG00000075036.1","Gm10805",-3.38002550158861,-2.3348499439031,-2.74338579108481,0.0178462125272282,0.075411825481736,-3.01295516500438,NA
"ENSMUSG00000081650.1","Gm16181",4.308716241658,-2.97864329881771,2.74320353084227,0.0178522334450321,0.0754230851620157,-2.97218540943085,NA
"ENSMUSG00000008226.14","Scrn3",-1.51896759861589,4.24267138155413,-2.7430322721282,0.0178578927560047,0.0754328131603267,-3.57903089990577,74616
"ENSMUSG00000093682.1","Gm20681",3.98830396418352,-2.56958290407356,2.74277330409306,0.0178664538166101,0.0754547923636275,-2.97032735881925,NA
"ENSMUSG00000018666.13","Cbx1",-1.6083640895196,3.96083756753691,-2.74231790608281,0.0178815183502368,0.07550023978581,-3.54722542047807,12412
"ENSMUSG00000103937.1","Gm37186",3.39743015707942,0.517037070557899,2.74212084663756,0.0178880409451558,0.07550023978581,-3.08147075862058,NA
"ENSMUSG00000078517.11","Emc1",1.47652123171337,5.99862492127705,2.74202837407713,0.0178911025616272,0.07550023978581,-3.75554601173004,230866
"ENSMUSG00000029516.19","Cit",-0.673459011606655,7.85880052023105,-2.74201847000529,0.017891430500017,0.07550023978581,-3.83476564141629,12704
"ENSMUSG00000090935.10","Synj2bp",-1.06499174831266,5.28677031316378,-2.7419404593492,0.0178940137548604,0.07550023978581,-3.68050068652325,24071
"ENSMUSG00000076617.9","Ighm",-5.03906678467963,3.83579860405915,-2.74165715283703,0.017903398296908,0.0755078148024458,-3.4901349803739,NA
"ENSMUSG00000032595.10","Cdhr4",4.06975623860405,-2.88583128358231,2.74159708964405,0.0179053885166234,0.0755078148024458,-2.97322123839084,69398
"ENSMUSG00000007041.9","Clic1",1.93035654354721,1.20125382514781,2.74158197646685,0.0179058893326021,0.0755078148024458,-3.19356021782068,114584
"ENSMUSG00000032235.15","Ice2",1.38764126487503,3.74057492418156,2.74126818871012,0.0179162906596356,0.075537501632895,-3.56230267323535,93697
"ENSMUSG00000039903.16","Eva1c",2.41222391552342,-0.0810844026694163,2.74114835315346,0.0179202644989278,0.0755400832526553,-3.03348378509965,70967
"ENSMUSG00000002617.14","Zfp40",1.01896704743494,4.0068464261085,2.74073522494745,0.0179339708128163,0.0755592537139609,-3.59383094702496,22700
"ENSMUSG00000037643.14","Prkci",-1.42801881085853,5.98626746615184,-2.74072378745584,0.0179343504203809,0.0755592537139609,-3.72799413987966,18759
"ENSMUSG00000020614.13","Fam20a",1.65895444583697,2.2132800173791,2.74070724725288,0.0179348993997093,0.0755592537139609,-3.35738326734235,208659
"ENSMUSG00000048285.8","Frmd6",-1.42224055307459,4.58834848521074,-2.74041592531996,0.0179445712674086,0.0755858304632064,-3.62139983762321,319710
"ENSMUSG00000034854.8","Mfsd12",-1.25500559759598,3.17471409553307,-2.7402693522092,0.017949439429117,0.0755876809241184,-3.47049260027464,73822
"ENSMUSG00000091636.1","Akain1",-2.31502885834029,1.48683549423942,-2.7401478050874,0.0179534773854647,0.0755876809241184,-3.25088027603609,320722
"ENSMUSG00000053289.7","Ddx10",0.931336189257353,5.58219844573932,2.74009892515791,0.01795510149399,0.0755876809241184,-3.73215043265772,77591
"ENSMUSG00000087184.1","Gm11650",4.51443737346743,-2.15516361216851,2.73978643169658,0.0179654879794209,0.0756117879822462,-2.97613990000458,NA
"ENSMUSG00000037016.11","Frem2",3.12588892995275,1.76066622856883,2.73972419403227,0.0179675573079919,0.0756117879822462,-3.28534837593237,242022
"ENSMUSG00000061474.11","Mrps36",-3.61359620395579,2.52646224733467,-2.73944438070218,0.017976863673654,0.0756367872073305,-3.38295605489899,66128
"ENSMUSG00000099375.1","Gm28187",3.96761342196039,-2.59558576209144,2.73924034314547,0.0179836527946786,0.0756511878700895,-2.97710052655239,NA
"ENSMUSG00000024778.12","Fas",4.69765372635952,-1.0307039547004,2.73913253691306,0.0179872409469842,0.0756521202621429,-2.98972032256716,14102
"ENSMUSG00000095016.1","Gm26285",2.8511711093054,-4.39174559629396,2.73892060931536,0.0179942966648793,0.0756534770164956,-2.98362429051296,NA
"ENSMUSG00000088270.1","Gm23122",2.8511711093054,-4.39174559629396,2.73892060931536,0.0179942966648793,0.0756534770164956,-2.98362429051296,NA
"ENSMUSG00000032422.17","Snx14",0.844170911231708,5.34744213306639,2.73867045874399,0.0180026284542665,0.0756743484145673,-3.71579404780671,244962
"ENSMUSG00000074733.14","Zfp950",1.73256592690992,5.24384241956321,2.73848554280595,0.0180087899125316,0.0756860906890612,-3.7161389675984,414758
"ENSMUSG00000020738.16","Sumo2",1.73596344777337,3.31509977496305,2.73787186457014,0.0180292527719718,0.0757295303181949,-3.51932108983984,170930
"ENSMUSG00000024421.16","Lama3",-1.37185172068178,2.34318104273399,-2.73786663166164,0.0180294273597882,0.0757295303181949,-3.37620214527541,16774
"ENSMUSG00000020900.15","Myh10",2.38595827207004,10.381919269354,2.7377633170415,0.0180328746320268,0.0757295303181949,-3.9215749363087,77579
"ENSMUSG00000100176.1","Gm28586",2.93210523988456,-3.89248622390035,2.73768776496148,0.0180353959701449,0.0757295303181949,-2.9831686078714,NA
"ENSMUSG00000031104.2","Rab33a",-3.66970784772029,2.68436511433816,-2.73767039434331,0.0180359757147997,0.0757295303181949,-3.3765733835242,19337
"ENSMUSG00000059920.9","4930453N24Rik",-1.01854559538619,4.46572408081609,-2.73747408672881,0.0180425287618142,0.0757428930198934,-3.61961253437982,67609
"ENSMUSG00000029660.10","Tex26",3.28075508103593,-2.43131664893939,2.73723189794159,0.0180506166268733,0.0757626927230289,-2.97945780181608,75860
"ENSMUSG00000084408.1","Gm11870",4.50793497503174,0.031041373742237,2.73666648407021,0.0180695124705934,0.0758278401940568,-3.04275812417776,NA
"ENSMUSG00000037921.15","Ddx60",3.75632635653103,0.61237057714167,2.73602427200141,0.0180909985267257,0.0759038310105637,-3.10237179159511,234311
"ENSMUSG00000087143.9","A830082K12Rik",-1.21517602716123,4.09021458046398,-2.73570520778111,0.018101682606663,0.0759212595091273,-3.56622562395552,NA
"ENSMUSG00000033793.12","Atp6v1h",-1.01141393326542,6.71607615147453,-2.73569843639774,0.0181019094183831,0.0759212595091273,-3.78866297687303,108664
"ENSMUSG00000018347.16","Zkscan6",-1.13895364154186,2.56479837426272,-2.73505436170524,0.0181234959148444,0.0759961830593494,-3.4024567614403,52712
"ENSMUSG00000005980.15","Dnase1",1.16710440681634,2.35489252941671,2.73496368355392,0.0181265370771677,0.0759961830593494,-3.3998124589179,13419
"ENSMUSG00000025911.14","Adhfe1",1.45089476893945,2.67428458763206,2.73449836209318,0.0181421509367088,0.0760474567897257,-3.43545286070372,76187
"ENSMUSG00000081622.1","Gm5937",4.02105254778871,-3.58789556507452,2.73367173749092,0.0181699210246164,0.0761346852080142,-2.98705424538517,NA
"ENSMUSG00000039356.15","Exosc2",-1.15644392323962,3.00312455774141,-2.7335798267666,0.0181730113120454,0.0761346852080142,-3.46376069346796,227715
"ENSMUSG00000073600.3","Prob1",1.83949805159722,2.309282333265,2.73357646369973,0.018173124397285,0.0761346852080142,-3.39498353146117,381148
"ENSMUSG00000089862.8","Umad1",-2.27864298144864,3.76553306098873,-2.73345834310811,0.0181770967165621,0.0761366349577707,-3.54839922640757,100036521
"ENSMUSG00000038187.14","Btbd10",-1.80169695795986,5.40950836924012,-2.73331615012228,0.0181818797102256,0.0761366349577707,-3.68792580382799,68815
"ENSMUSG00000021910.15","Nisch",0.717606465896028,8.8789981841735,2.73326043975671,0.0181837539969008,0.0761366349577707,-3.89269735654296,64652
"ENSMUSG00000054256.11","Msi1",-0.899666917712935,3.63274053733901,-2.73302657221843,0.0181916241764675,0.0761553983780884,-3.54163637575694,17690
"ENSMUSG00000093052.2","Gm24816",3.07390108059416,-3.98204220234708,2.73285016157415,0.0181975630211376,0.0761660711884903,-2.99105694512893,NA
"ENSMUSG00000021620.4","Acot12",3.87089617573705,-2.09357824804798,2.732367782019,0.0182138120340182,0.0762097331140994,-2.98764470465178,74156
"ENSMUSG00000039087.16","Rreb1",2.59768585159709,4.3614258238123,2.73228944006955,0.0182164523414994,0.0762097331140994,-3.65263070555711,68750
"ENSMUSG00000085145.1","Gm11614",4.53317014766649,-2.77509974257681,2.73223852007123,0.0182181686671833,0.0762097331140994,-2.99043789046212,NA
"ENSMUSG00000041313.14","Slc7a1",0.802544042937078,6.20109704111438,2.73187037440862,0.0182305822449411,0.076226251134394,-3.783092561455,11987
"ENSMUSG00000085540.1","Gm16036",3.39721301076429,-3.87607056520564,2.73185695858138,0.0182310347733286,0.076226251134394,-2.99254297104889,NA
"ENSMUSG00000024727.8","Trpm6",3.55072103665316,-0.608903849081804,2.73181964320588,0.0182322935140338,0.076226251134394,-3.0135295390321,225997
"ENSMUSG00000063236.5","1110038F14Rik",-2.27072790835711,1.94391799209578,-2.73151372112443,0.0182426162593018,0.0762507854816396,-3.32944289801996,117171
